DDM,EXP,val,subj_idx,gLen
drift,0,-0.12450680178174377,62,1
drift,oDel,0.09580192396588981,62,1
drift,cInfo,0.18987716539181212,62,1
thresh,0,0.8756727581174815,62,1
thresh,oDel,0.001556632024210472,62,1
thresh,cInfo,-0.06772592954828693,62,1
bias,0,-0.009353638887557358,62,1
bias,oDel,0.01396444859342254,62,1
bias,cInfo,-0.005549872123494959,62,1
drift,0,0.10902704894379073,63,6
drift,oDel,0.0547651018824295,63,6
drift,cInfo,-0.7419082003301977,63,6
thresh,0,1.0165388798914965,63,6
thresh,oDel,0.004733152075553305,63,6
thresh,cInfo,-0.006409772493317973,63,6
bias,0,-0.10597532428225687,63,6
bias,oDel,0.00912243482077815,63,6
bias,cInfo,0.3161759850858334,63,6
drift,0,0.1243282879216053,63,1
drift,oDel,0.07899584848734648,63,1
drift,cInfo,0.35678872214595303,63,1
thresh,0,1.0978165912833087,63,1
thresh,oDel,5.525385819811707e-4,63,1
thresh,cInfo,-0.06350302822006305,63,1
bias,0,-0.009721777879121263,63,1
bias,oDel,0.023675339013550924,63,1
bias,cInfo,-0.05874347919437034,63,1
drift,0,-0.014479521154706942,64,6
drift,oDel,0.04461507741373406,64,6
drift,cInfo,0.03270480422077127,64,6
thresh,0,1.0832553872534958,64,6
thresh,oDel,-0.0012993109820024118,64,6
thresh,cInfo,-0.02000405970187646,64,6
bias,0,-0.06282699266290226,64,6
bias,oDel,-0.004145605808208,64,6
bias,cInfo,0.03134999003968629,64,6
drift,0,0.05887371134293476,64,1
drift,oDel,0.039077190876376275,64,1
drift,cInfo,0.28174197702453463,64,1
thresh,0,0.9524780431754021,64,1
thresh,oDel,0.0016149486955369064,64,1
thresh,cInfo,1.4159550630511229e-4,64,1
bias,0,0.1757685075946328,64,1
bias,oDel,0.02315713984749608,64,1
bias,cInfo,-0.013985526333364043,64,1
drift,0,0.08080306935770622,65,6
drift,oDel,0.0415747772932591,65,6
drift,cInfo,-0.2884234799538431,65,6
thresh,0,0.5910367583854654,65,6
thresh,oDel,-3.662025385282339e-4,65,6
thresh,cInfo,-0.034683739216932956,65,6
bias,0,0.07552572945670522,65,6
bias,oDel,0.004084266757763948,65,6
bias,cInfo,-0.1162535102381997,65,6
drift,0,-0.27372047799938953,65,1
drift,oDel,0.04824363992704311,65,1
drift,cInfo,-0.6566555193008007,65,1
thresh,0,0.5698862302208219,65,1
thresh,oDel,5.80186012860637e-5,65,1
thresh,cInfo,0.06587432837695759,65,1
bias,0,0.04168730061309567,65,1
bias,oDel,0.015114864258901005,65,1
bias,cInfo,-0.10827553268926138,65,1
drift,0,0.026266404296924815,66,6
drift,oDel,0.06430836340802658,66,6
drift,cInfo,-0.19419690268588982,66,6
thresh,0,0.7563967139411376,66,6
thresh,oDel,4.179123261349726e-4,66,6
thresh,cInfo,-0.05650835820916818,66,6
bias,0,0.06715666681206633,66,6
bias,oDel,0.005121747699523239,66,6
bias,cInfo,-0.08414285011134401,66,6
drift,0,-0.11215535704933474,66,1
drift,oDel,0.12506452929537248,66,1
drift,cInfo,0.041480692509403776,66,1
thresh,0,0.8053024382074698,66,1
thresh,oDel,-2.0645932108852213e-4,66,1
thresh,cInfo,0.014521865560595959,66,1
bias,0,0.04302999258406992,66,1
bias,oDel,0.005455079645935599,66,1
bias,cInfo,-0.1970324757958752,66,1
drift,0,0.03193795355881291,67,6
drift,oDel,0.049553120789092395,67,6
drift,cInfo,0.07640461635748737,67,6
thresh,0,1.3915978437066208,67,6
thresh,oDel,-0.002318419652975382,67,6
thresh,cInfo,-0.13594960773301812,67,6
bias,0,-0.12906343873807208,67,6
bias,oDel,9.292814869539582e-4,67,6
bias,cInfo,0.0050357810796735625,67,6
drift,0,0.09207100424336125,67,1
drift,oDel,0.06849917401086404,67,1
drift,cInfo,0.4394497633741166,67,1
thresh,0,1.4579457251151289,67,1
thresh,oDel,0.00491513436151425,67,1
thresh,cInfo,-0.19803582180813079,67,1
bias,0,0.06876771439944263,67,1
bias,oDel,0.016570429390566535,67,1
bias,cInfo,-0.09183722498683382,67,1
drift,0,-0.08859166326074591,7,6
drift,oDel,0.05033357148503151,7,6
drift,cInfo,-0.10316284279243702,7,6
thresh,0,1.0618300403554166,7,6
thresh,oDel,-8.820574322111661e-4,7,6
thresh,cInfo,-0.04073761557876287,7,6
bias,0,0.017405709247193424,7,6
bias,oDel,-0.010801019417695219,7,6
bias,cInfo,0.27000860206456695,7,6
drift,0,-0.1357158483846882,7,1
drift,oDel,0.05903618880776622,7,1
drift,cInfo,0.42554867238442745,7,1
thresh,0,1.089867824972925,7,1
thresh,oDel,-0.005171380702324302,7,1
thresh,cInfo,0.06447476045749959,7,1
bias,0,-0.09628355171757019,7,1
bias,oDel,0.013721079707340425,7,1
bias,cInfo,-0.16145305920342168,7,1
drift,0,-0.14400617034694502,8,6
drift,oDel,0.023250548593685937,8,6
drift,cInfo,-1.5894633371872255,8,6
thresh,0,0.6263715041322124,8,6
thresh,oDel,-0.002499865203982971,8,6
thresh,cInfo,0.012362283206065283,8,6
bias,0,0.0716472187537045,8,6
bias,oDel,0.012957589523225954,8,6
bias,cInfo,0.25656072953104186,8,6
drift,0,0.002411113343327716,8,1
drift,oDel,0.09334622580143852,8,1
drift,cInfo,-0.4427603759094618,8,1
thresh,0,0.8928153722376745,8,1
thresh,oDel,-3.578198559919167e-5,8,1
thresh,cInfo,0.0828230386306555,8,1
bias,0,-0.010788208533239085,8,1
bias,oDel,0.031242313208781253,8,1
bias,cInfo,-0.06007648747926963,8,1
drift,0,0.054986243848835846,9,6
drift,oDel,0.06468322835003007,9,6
drift,cInfo,-0.2159697419723898,9,6
thresh,0,0.8386928844115842,9,6
thresh,oDel,0.001503185152593082,9,6
thresh,cInfo,-0.015952084305169492,9,6
bias,0,-0.09199509112875498,9,6
bias,oDel,-0.019992155797288608,9,6
bias,cInfo,0.1277472390592029,9,6
drift,0,-0.05204265002664668,9,1
drift,oDel,0.0561993053479738,9,1
drift,cInfo,-0.1460606638450934,9,1
thresh,0,0.9340217624959456,9,1
thresh,oDel,5.135734380805017e-4,9,1
thresh,cInfo,0.06477726810164568,9,1
bias,0,-0.002596425947268055,9,1
bias,oDel,0.017283425688274304,9,1
bias,cInfo,0.16126393312421064,9,1
